Note: [none]
Total # of Iterations:	25000	
Sample size:	199	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
114.479	8	-212.2002	-212.9581	0.9996822	0.3341885	
Model:	
PDF:	dnorm
Support interval range:	2

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
PotGrowth	0.6326126	0.604982	0.660982	N/A	0.1	1	0.05247813	
sizeX0	9.850291	8.866759	10	N/A	1	10	9	
sizeXb	1.985827	1.837245	2	N/A	0.5	2	0.4977778	
alpha	1.263139	1.186825	1.349982	N/A	0.5	2.5	2	
beta	0.5108034	0.5	0.8943989	N/A	0.5	2.5	2	
C	0.005255398	0.003994103	0.007360496	N/A	1e-10	1000	2.466616	
D	1.743328	1.692028	1.811028	N/A	0.05	3	0.09230271	
sd	0.1339871	0.124614	0.1511126	N/A	1e-04	10	0.0324318	

Non-varying parameters:
Label	Value
mean	predicted	
x	DG	
log	TRUE	


Annealing regime:
Initial temp	Rt	ns	nt
3	0.95	20	100

Variance - Covariance Matrix:
[not calculated]

Source data
ID_plot	ID_pine	N_pine	X_UTM	Y_UTM	Age	DG	D	prec	temp	predicted	
3	320	20	375527	4642290	10	0.3753333	1.274	634.612	13.04887	0.3404003	
4	401	1	378441	4640526	10	0.5883333	3.235	623.0089	13.29039	0.5221379	
4	402	2	378478	4640505	8	0.4143333	3.657	623.2238	13.27936	0.5093625	
4	403	3	378499	4640498	10	0.3363333	2.891	623.1811	13.2796	0.4688117	
4	404	4	378501	4640495	9	0.2366667	1.49	623.1629	13.27962	0.3527768	
4	405	5	378489	4640526	12	0.4036667	2.389	623.8606	13.26247	0.4682611	
4	406	6	378496	4640529	13	0.1936667	1.619	623.8782	13.26257	0.3388462	
4	407	7	378509	4640548	14	0.1823333	1.153	624.5017	13.24569	0.2447766	
4	408	8	378500	4640551	9	0.1723333	1.683	624.3486	13.25129	0.3705478	
4	409	9	378499	4640550	13	0.199	1.503	624.3428	13.25127	0.3311421	
4	410	10	378487	4640550	13	0.167	1.699	624.3434	13.25112	0.2824252	
4	411	11	378571	4640482	12	0.267	2.399	624.7866	13.2234	0.338648	
4	412	12	378566	4640494	12	0.1013333	1.396	624.177	13.2462	0.184596	
4	413	13	378430	4640583	12	0.1036667	1.489	624.1925	13.26194	0.3199697	
4	414	14	378480	4640605	10	0.3433333	1.47	625.3418	13.22841	0.2663221	
4	415	15	378559	4640596	7	0.3816667	1.155	625.4565	13.22367	0.3356912	
4	416	16	378588	4640596	15	0.308	2.876	625.7967	13.21263	0.5163276	
4	417	17	378612	4640595	13	0.7453333	3.664	625.6164	13.21864	0.5578401	
4	418	18	378626	4640576	14	0.3776667	3.767	625.5083	13.21875	0.4462572	
4	419	19	378622	4640577	13	0.2053333	3.084	625.5144	13.2187	0.5115706	
4	420	20	378626	4640545	11	0.2553333	0.934	625.8453	13.20151	0.2576167	
4	421	21	378640	4640541	13	0.4686667	2.294	625.8202	13.20167	0.3639798	
4	422	22	378614	4640566	13	0.4416667	3.875	625.968	13.20143	0.5433608	
4	423	23	378577	4640567	13	0.3056667	2.283	625.4627	13.21809	0.4221363	
4	424	24	378594	4640584	12	0.4766667	2.77	625.7289	13.21266	0.4836798	
5	501	1	383739	4628628	16	0.6393333	4.082	552.6665	13.73186	0.5506822	
5	502	2	383719	4628643	13	0.4786667	2.064	552.3514	13.75218	0.3557398	
5	503	3	383714	4628652	9	0.491	2.327	552.3579	13.75209	0.388767	
5	504	4	383705	4628664	15	0.4973333	4.508	552.1207	13.76742	0.5335104	
5	505	5	383709	4628659	12	0.4243333	0.727	552.1169	13.76748	0.2309817	
5	506	6	383710	4628622	15	0.2706667	1.588	552.5876	13.73662	0.2954048	
5	507	7	383699	4628641	14	0.8423333	2.773	552.355	13.7519	0.4974901	
5	508	8	383692	4628647	16	0.6663333	2.001	552.7724	13.726	0.4379696	
5	509	9	383700	4628658	15	0.6776667	2.467	552.1185	13.76736	0.4546782	
5	510	10	383693	4628670	13	0.407	1.779	552.5383	13.74144	0.4053373	
5	511	11	383693	4628673	12	0.262	1.314	552.5401	13.74144	0.36337	
5	512	12	383682	4628667	13	0.4576667	1.627	552.5392	13.74129	0.3571149	
5	513	13	383682	4628676	14	0.3883333	1.935	552.5446	13.74128	0.3730555	
5	514	14	383670	4628672	15	0.333	1.201	552.5451	13.74112	0.2737568	
5	515	15	383661	4628667	14	0.2656667	1.203	553.1246	13.70488	0.2767821	
5	516	16	383686	4628662	12	0.454	0.238	552.5352	13.74136	0.1033498	
5	517	17	383674	4628661	9	0.241	1.777	552.5376	13.74119	0.4156325	
5	518	18	383669	4628640	15	0.7506667	3.048	552.7739	13.72569	0.5002769	
5	519	19	383687	4628645	15	0.44	4.08	552.7724	13.72593	0.5233599	
5	520	20	383708	4628639	12	0.2013333	0.596	552.3516	13.75203	0.134452	
6	601	1	379680	4629955	13	0.3633333	2.11	549.2673	13.96862	0.3676928	
6	602	2	379671	4629957	13	0.419	1.743	549.0814	13.97911	0.345625	
6	603	3	379669	4629947	11	0.2186667	1.444	549.6437	13.94737	0.329594	
6	604	4	379674	4629935	14	0.2526667	2.042	549.6394	13.94743	0.4472114	
6	605	5	379679	4629932	16	0.9673333	2.898	549.732	13.94219	0.5059599	
6	606	6	379648	4629941	13	0.3693333	1.592	549.6457	13.94716	0.3317972	
6	607	7	379645	4629943	14	0.3573333	2.828	549.364	13.96299	0.368957	
6	608	8	379633	4629934	14	0.3156667	1.453	549.3636	13.96287	0.3294294	
6	609	9	379626	4629923	14	0.5426667	1.972	549.3618	13.96281	0.3534477	
6	610	10	379694	4629908	14	0.26	1.42	549.9109	13.9318	0.3486925	
6	611	11	379667	4629925	15	0.198	1.606	549.6378	13.94737	0.2655852	
6	612	12	379713	4629880	14	0.36	2.62	550.4658	13.90031	0.4968622	
6	613	13	379744	4629853	12	0.623	2.931	550.9244	13.87425	0.4145005	
6	614	14	379693	4629890	12	0.6216667	3.135	549.9057	13.93181	0.4167528	
6	615	15	379658	4629827	13	0.3673333	2.298	550.4595	13.89981	0.4589626	
7	701	1	384615	4634254	15	0.221	2.537	550.3732	14.29629	0.4789082	
7	702	2	384623	4634257	12	0.158	2.526	550.4017	14.29639	0.3774971	
7	703	3	384626	4634259	14	0.392	2.824	550.4167	14.29644	0.5012719	
7	704	4	384633	4634267	13	0.3803333	4.459	550.5655	14.2912	0.5558375	
7	705	5	384638	4634255	11	0.2283333	1.315	550.515	14.2912	0.3029867	
7	706	6	384650	4634251	14	0.2353333	1.994	550.516	14.29131	0.394452	
7	707	7	384603	4634246	14	0.4143333	4.057	550.3137	14.29613	0.5550335	
7	708	8	384596	4634241	12	0.328	1.916	550.1804	14.30138	0.4004412	
7	709	9	384583	4634271	14	0.235	1.395	550.2065	14.30673	0.3475425	
7	710	10	384598	4634271	14	0.2616667	2.015	549.9417	14.32294	0.417052	
7	711	11	384595	4634269	11	0.3366667	1.29	550.2176	14.30685	0.3572524	
7	712	12	384590	4634273	15	0.3346667	2.696	550.2285	14.30681	0.4927461	
7	713	13	384589	4634276	15	0.1766667	2.17	550.2415	14.30682	0.4157455	
7	714	14	384570	4634258	16	0.3433333	4.17	550.2177	14.30117	0.5387029	
7	715	15	384551	4634278	11	0.3483333	1.955	550.282	14.30106	0.4210405	
7	716	16	384548	4634278	16	0.416	3.352	550.2767	14.30103	0.3917359	
7	717	17	384539	4634292	15	0.4073333	3.278	550.3296	14.301	0.4591297	
7	718	18	384524	4634301	16	0.1916667	1.725	550.4449	14.29552	0.3322736	
7	719	19	384510	4634311	9	0.353	1.541	550.4696	14.29541	0.3730445	
7	720	20	384505	4634312	14	0.308	2.076	550.7589	14.2793	0.4028007	
7	721	21	384481	4634312	14	0.4553333	2.534	550.7161	14.27903	0.4746729	
7	722	22	384492	4634331	15	0.499	3.103	550.2443	14.31138	0.4871006	
7	723	23	384497	4634326	15	0.24	1.98	550.8146	14.27927	0.4266398	
7	724	24	384473	4634337	6	0.3246667	3.326	550.2399	14.31121	0.5069752	
8	801	1	382412	4630514	15	0.3363333	2.691	545.5791	14.20335	0.4453401	
8	802	2	382410	4630510	12	0.3886667	1.434	545.5788	14.20332	0.3246605	
8	803	3	382421	4630507	17	0.4296667	1.811	545.578	14.20344	0.3875143	
8	804	4	382415	4630505	15	0.31	1.57	545.5781	14.20337	0.3280378	
8	805	5	382412	4630495	14	0.291	1.527	545.5773	14.20333	0.3326113	
8	806	6	382428	4630491	15	0.382	1.454	545.5762	14.2035	0.3741388	
8	807	7	382444	4630496	12	0.3313333	1.606	546.0068	14.17741	0.3909072	
8	808	8	382450	4630502	12	0.2513333	1.446	546.0072	14.17749	0.3906488	
8	809	9	382466	4630506	15	0.5353333	1.694	546.0068	14.17767	0.391247	
8	810	10	382470	4630509	14	0.484	3.248	546.2664	14.16196	0.5354706	
8	811	11	382467	4630514	16	0.3523333	3.843	546.0077	14.17769	0.5080669	
8	812	12	382425	4630474	14	0.391	2.127	546.0917	14.17193	0.4582747	
8	813	13	382412	4630464	14	0.332	1.904	546.0912	14.17178	0.3445337	
8	814	14	382409	4630457	16	0.5426667	4.572	546.5235	14.14548	0.5202427	
8	815	15	382406	4630461	16	0.39	1.03	545.8324	14.18746	0.2918013	
8	816	16	382397	4630459	12	0.1853333	0.844	545.8326	14.18736	0.2607539	
8	817	17	382391	4630454	12	0.1843333	1.147	546.3508	14.15578	0.2802007	
8	818	18	382461	4630463	10	0.2783333	1.765	546.4341	14.15132	0.4298234	
8	819	19	382439	4630477	15	0.5653333	1.904	546.4375	14.15108	0.4385627	
8	820	20	382464	4630508	12	0.596	1.912	546.0071	14.17765	0.4455276	
8	821	21	382456	4630518	14	0.709	1.973	545.4916	14.20909	0.4327631	
8	822	22	382453	4630521	15	0.5743333	3.777	545.492	14.20906	0.5492407	
8	823	23	382445	4630546	14	0.616	3.052	545.4945	14.209	0.4923235	
8	824	24	382465	4630535	12	0.3096667	1.471	545.4928	14.2092	0.363831	
8	825	25	382468	4630531	12	0.315	2.955	545.8368	14.18822	0.4816341	
8	826	26	382475	4630530	11	0.3146667	1.056	545.8364	14.1883	0.3251779	
8	827	27	382482	4630525	16	0.267	1.799	545.8355	14.18837	0.4268122	
8	828	28	382491	4630521	13	0.408	1.576	545.8346	14.18846	0.3560101	
8	829	29	382494	4630521	17	0.4006667	2.598	545.8345	14.1885	0.4932398	
8	830	30	382495	4630541	15	0.426	1.722	545.8366	14.18853	0.3136882	
9	901	1	381660	4640788	10	0.2803333	1.359	607.5216	13.88532	0.312164	
9	902	2	381667	4640773	8	0.282	0.954	607.6202	13.8796	0.2526614	
9	903	3	381669	4640773	8	0.448	1.956	607.6198	13.87962	0.433696	
9	904	4	381669	4640759	9	0.48	2.86	607.5681	13.87951	0.4626285	
9	905	5	381664	4640760	9	0.1976667	0.807	607.5728	13.87946	0.2182606	
9	906	6	381658	4640762	9	0.3036667	1.189	607.5815	13.8794	0.3162905	
9	907	7	381649	4640764	11	0.4096667	1.971	607.2814	13.89068	0.4033864	
9	908	8	381682	4640690	11	0.3313333	2.106	608.2302	13.84501	0.3933019	
9	909	9	381711	4640700	6	0.704	1.788	608.2639	13.84545	0.4330644	
9	910	10	381709	4640700	10	0.5456667	2.163	608.2643	13.84542	0.4512576	
9	911	11	381663	4640750	7	0.2283333	0.915	607.5358	13.87936	0.2294428	
9	912	12	381643	4640751	8	0.1686667	0.894	607.2344	13.8905	0.2780321	
9	913	13	381639	4640731	7	0.3203333	1.139	607.6237	13.87323	0.2987083	
9	914	14	381604	4640794	10	0.3916667	3.025	606.7821	13.91313	0.4498046	
9	915	15	381608	4640796	6	0.377	1.669	606.7884	13.91319	0.3441625	
9	916	16	381611	4640785	11	0.28	2.66	606.7482	13.91314	0.3469915	
9	917	17	381610	4640768	8	0.363	1.111	606.9952	13.90161	0.3050747	
9	918	18	381586	4640687	7	0.373	1.981	606.5383	13.90634	0.3599021	
9	920	20	381568	4640660	12	0.536	3.392	606.4348	13.9059	0.5292884	

Likelihood History
Iteration	Temperature	Likelihood
0	3	-321.4554	
1	3	-79.79667	
1.125	3	-76.91928	
1.25	3	-76.53322	
1.875	3	-76.53318	
2	3	72.31783	
3.125	3	73.73617	
3.625	3	73.73795	
3.875	3	73.79628	
4.25	3	74.21633	
4.5	3	74.27211	
4.875	3	74.31316	
5.25	3	74.34509	
5.5	3	74.41056	
6.125	3	77.32839	
6.25	3	77.38583	
6.5	3	80.17934	
11.125	3	80.68485	
11.875	3	80.68486	
12.125	3	80.798	
12.375	3	80.92403	
12.875	3	80.92403	
13	3	104.2439	
16.5	3	104.2728	
216.125	3	104.3324	
216.25	3	104.3339	
256.125	3	104.3759	
256.625	3	104.3759	
259.125	3	104.389	
508.375	3	104.3938	
508.5	3	104.3938	
624.5	3	105.4323	
855	3	106.8928	
855.125	3	109.2231	
855.875	3	109.2452	
856.375	3	109.4249	
1000	3	109.4249	
1222.125	3	110.6663	
1222.375	3	110.8315	
1222.5	3	111.2067	
1225.125	3	111.6257	
1225.25	3	111.6258	
1225.625	3	112.2974	
1227.125	3	112.4281	
2000	2.85	112.4281	
2729.875	2.85	112.9253	
2761.875	2.85	113.0725	
2767.25	2.85	113.3116	
2767.375	2.85	113.3116	
2767.625	2.85	113.4338	
2768	2.85	113.453	
2769.625	2.85	114.4149	
2770	2.85	114.4736	
2770.625	2.85	114.479	
3000	2.85	114.479	
4000	2.7075	114.479	
5000	2.7075	114.479	
6000	2.572125	114.479	
7000	2.572125	114.479	
8000	2.443519	114.479	
9000	2.443519	114.479	
10000	2.321343	114.479	
11000	2.321343	114.479	
12000	2.205276	114.479	
13000	2.205276	114.479	
14000	2.095012	114.479	
15000	2.095012	114.479	
16000	1.990261	114.479	
17000	1.990261	114.479	
18000	1.890748	114.479	
19000	1.890748	114.479	
20000	1.796211	114.479	
21000	1.796211	114.479	
22000	1.7064	114.479	
23000	1.7064	114.479	
24000	1.62108	114.479	
25000	1.62108	114.479	
